C:\Data\IMG\center_2020_01_20_14_10_22_354.jpg, C:\Data\IMG\left_2020_01_20_14_10_22_354.jpg, C:\Data\IMG\right_2020_01_20_14_10_22_354.jpg, 0.2635224, 1, 0, 30.17577
C:\Data\IMG\center_2020_01_20_14_10_22_461.jpg, C:\Data\IMG\left_2020_01_20_14_10_22_461.jpg, C:\Data\IMG\right_2020_01_20_14_10_22_461.jpg, 0.6256911, 1, 0, 30.13072
C:\Data\IMG\center_2020_01_20_14_10_22_567.jpg, C:\Data\IMG\left_2020_01_20_14_10_22_567.jpg, C:\Data\IMG\right_2020_01_20_14_10_22_567.jpg, 0.9241905, 1, 0, 30.09787
C:\Data\IMG\center_2020_01_20_14_10_22_673.jpg, C:\Data\IMG\left_2020_01_20_14_10_22_673.jpg, C:\Data\IMG\right_2020_01_20_14_10_22_673.jpg, 0.6828757, 1, 0, 30.17694
C:\Data\IMG\center_2020_01_20_14_10_22_808.jpg, C:\Data\IMG\left_2020_01_20_14_10_22_808.jpg, C:\Data\IMG\right_2020_01_20_14_10_22_808.jpg, 0.2362854, 1, 0, 30.19807
C:\Data\IMG\center_2020_01_20_14_10_22_913.jpg, C:\Data\IMG\left_2020_01_20_14_10_22_913.jpg, C:\Data\IMG\right_2020_01_20_14_10_22_913.jpg, 0, 1, 0, 30.18889
C:\Data\IMG\center_2020_01_20_14_10_23_018.jpg, C:\Data\IMG\left_2020_01_20_14_10_23_018.jpg, C:\Data\IMG\right_2020_01_20_14_10_23_018.jpg, 0, 1, 0, 30.1903
C:\Data\IMG\center_2020_01_20_14_10_23_126.jpg, C:\Data\IMG\left_2020_01_20_14_10_23_126.jpg, C:\Data\IMG\right_2020_01_20_14_10_23_126.jpg, 0, 1, 0, 30.19034
C:\Data\IMG\center_2020_01_20_14_10_23_384.jpg, C:\Data\IMG\left_2020_01_20_14_10_23_384.jpg, C:\Data\IMG\right_2020_01_20_14_10_23_384.jpg, 0.7662195, 1, 0, 30.13381
C:\Data\IMG\center_2020_01_20_14_10_23_487.jpg, C:\Data\IMG\left_2020_01_20_14_10_23_487.jpg, C:\Data\IMG\right_2020_01_20_14_10_23_487.jpg, 0.4680678, 1, 0, 30.19246
C:\Data\IMG\center_2020_01_20_14_10_23_589.jpg, C:\Data\IMG\left_2020_01_20_14_10_23_589.jpg, C:\Data\IMG\right_2020_01_20_14_10_23_589.jpg, 0.1677828, 1, 0, 30.19648
C:\Data\IMG\center_2020_01_20_14_10_23_692.jpg, C:\Data\IMG\left_2020_01_20_14_10_23_692.jpg, C:\Data\IMG\right_2020_01_20_14_10_23_692.jpg, 0, 1, 0, 30.18683
C:\Data\IMG\center_2020_01_20_14_10_23_856.jpg, C:\Data\IMG\left_2020_01_20_14_10_23_856.jpg, C:\Data\IMG\right_2020_01_20_14_10_23_856.jpg, 0, 1, 0, 30.19013
C:\Data\IMG\center_2020_01_20_14_10_23_956.jpg, C:\Data\IMG\left_2020_01_20_14_10_23_956.jpg, C:\Data\IMG\right_2020_01_20_14_10_23_956.jpg, 0, 1, 0, 30.19144
C:\Data\IMG\center_2020_01_20_14_10_24_064.jpg, C:\Data\IMG\left_2020_01_20_14_10_24_064.jpg, C:\Data\IMG\right_2020_01_20_14_10_24_064.jpg, 0, 1, 0, 30.19028
C:\Data\IMG\center_2020_01_20_14_10_24_170.jpg, C:\Data\IMG\left_2020_01_20_14_10_24_170.jpg, C:\Data\IMG\right_2020_01_20_14_10_24_170.jpg, 0, 1, 0, 30.19007
C:\Data\IMG\center_2020_01_20_14_10_24_274.jpg, C:\Data\IMG\left_2020_01_20_14_10_24_274.jpg, C:\Data\IMG\right_2020_01_20_14_10_24_274.jpg, 0, 1, 0, 30.19059
C:\Data\IMG\center_2020_01_20_14_10_24_375.jpg, C:\Data\IMG\left_2020_01_20_14_10_24_375.jpg, C:\Data\IMG\right_2020_01_20_14_10_24_375.jpg, 0.0437721, 1, 0, 30.18882
C:\Data\IMG\center_2020_01_20_14_10_24_477.jpg, C:\Data\IMG\left_2020_01_20_14_10_24_477.jpg, C:\Data\IMG\right_2020_01_20_14_10_24_477.jpg, 0.3940641, 1, 0, 30.15968
C:\Data\IMG\center_2020_01_20_14_10_24_581.jpg, C:\Data\IMG\left_2020_01_20_14_10_24_581.jpg, C:\Data\IMG\right_2020_01_20_14_10_24_581.jpg, 0.08389558, 1, 0, 30.19034
C:\Data\IMG\center_2020_01_20_14_10_24_686.jpg, C:\Data\IMG\left_2020_01_20_14_10_24_686.jpg, C:\Data\IMG\right_2020_01_20_14_10_24_686.jpg, 0, 1, 0, 30.19014
C:\Data\IMG\center_2020_01_20_14_10_24_787.jpg, C:\Data\IMG\left_2020_01_20_14_10_24_787.jpg, C:\Data\IMG\right_2020_01_20_14_10_24_787.jpg, 0, 1, 0, 30.19041
C:\Data\IMG\center_2020_01_20_14_10_24_890.jpg, C:\Data\IMG\left_2020_01_20_14_10_24_890.jpg, C:\Data\IMG\right_2020_01_20_14_10_24_890.jpg, 0, 1, 0, 30.19139
C:\Data\IMG\center_2020_01_20_14_10_24_996.jpg, C:\Data\IMG\left_2020_01_20_14_10_24_996.jpg, C:\Data\IMG\right_2020_01_20_14_10_24_996.jpg, 0, 1, 0, 30.19041
C:\Data\IMG\center_2020_01_20_14_10_25_100.jpg, C:\Data\IMG\left_2020_01_20_14_10_25_100.jpg, C:\Data\IMG\right_2020_01_20_14_10_25_100.jpg, 0.1103844, 1, 0, 30.18805
C:\Data\IMG\center_2020_01_20_14_10_25_204.jpg, C:\Data\IMG\left_2020_01_20_14_10_25_204.jpg, C:\Data\IMG\right_2020_01_20_14_10_25_204.jpg, 0.4022652, 1, 0, 30.15764
C:\Data\IMG\center_2020_01_20_14_10_25_307.jpg, C:\Data\IMG\left_2020_01_20_14_10_25_307.jpg, C:\Data\IMG\right_2020_01_20_14_10_25_307.jpg, 0.1403244, 1, 0, 30.1918
C:\Data\IMG\center_2020_01_20_14_10_25_414.jpg, C:\Data\IMG\left_2020_01_20_14_10_25_414.jpg, C:\Data\IMG\right_2020_01_20_14_10_25_414.jpg, 0, 1, 0, 30.18924
C:\Data\IMG\center_2020_01_20_14_10_25_557.jpg, C:\Data\IMG\left_2020_01_20_14_10_25_557.jpg, C:\Data\IMG\right_2020_01_20_14_10_25_557.jpg, 0, 1, 0, 30.19028
C:\Data\IMG\center_2020_01_20_14_10_25_657.jpg, C:\Data\IMG\left_2020_01_20_14_10_25_657.jpg, C:\Data\IMG\right_2020_01_20_14_10_25_657.jpg, 0, 1, 0, 30.19032
C:\Data\IMG\center_2020_01_20_14_10_25_758.jpg, C:\Data\IMG\left_2020_01_20_14_10_25_758.jpg, C:\Data\IMG\right_2020_01_20_14_10_25_758.jpg, 0, 1, 0, 30.19031
C:\Data\IMG\center_2020_01_20_14_10_25_860.jpg, C:\Data\IMG\left_2020_01_20_14_10_25_860.jpg, C:\Data\IMG\right_2020_01_20_14_10_25_860.jpg, 0, 1, 0, 30.1903
C:\Data\IMG\center_2020_01_20_14_10_25_964.jpg, C:\Data\IMG\left_2020_01_20_14_10_25_964.jpg, C:\Data\IMG\right_2020_01_20_14_10_25_964.jpg, 0, 1, 0, 30.19037
C:\Data\IMG\center_2020_01_20_14_10_26_065.jpg, C:\Data\IMG\left_2020_01_20_14_10_26_065.jpg, C:\Data\IMG\right_2020_01_20_14_10_26_065.jpg, 0, 1, 0, 30.19028
C:\Data\IMG\center_2020_01_20_14_10_26_167.jpg, C:\Data\IMG\left_2020_01_20_14_10_26_167.jpg, C:\Data\IMG\right_2020_01_20_14_10_26_167.jpg, 0, 1, 0, 30.19029
C:\Data\IMG\center_2020_01_20_14_10_26_273.jpg, C:\Data\IMG\left_2020_01_20_14_10_26_273.jpg, C:\Data\IMG\right_2020_01_20_14_10_26_273.jpg, 0.2996859, 1, 0, 30.17064
C:\Data\IMG\center_2020_01_20_14_10_26_380.jpg, C:\Data\IMG\left_2020_01_20_14_10_26_380.jpg, C:\Data\IMG\right_2020_01_20_14_10_26_380.jpg, 0, 1, 0, 30.1895
C:\Data\IMG\center_2020_01_20_14_10_26_486.jpg, C:\Data\IMG\left_2020_01_20_14_10_26_486.jpg, C:\Data\IMG\right_2020_01_20_14_10_26_486.jpg, 0, 1, 0, 30.19022
C:\Data\IMG\center_2020_01_20_14_10_26_591.jpg, C:\Data\IMG\left_2020_01_20_14_10_26_591.jpg, C:\Data\IMG\right_2020_01_20_14_10_26_591.jpg, 0, 1, 0, 30.19035
C:\Data\IMG\center_2020_01_20_14_10_26_697.jpg, C:\Data\IMG\left_2020_01_20_14_10_26_697.jpg, C:\Data\IMG\right_2020_01_20_14_10_26_697.jpg, 0, 1, 0, 30.19029
C:\Data\IMG\center_2020_01_20_14_10_26_798.jpg, C:\Data\IMG\left_2020_01_20_14_10_26_798.jpg, C:\Data\IMG\right_2020_01_20_14_10_26_798.jpg, 0, 1, 0, 30.19028
C:\Data\IMG\center_2020_01_20_14_10_26_904.jpg, C:\Data\IMG\left_2020_01_20_14_10_26_904.jpg, C:\Data\IMG\right_2020_01_20_14_10_26_904.jpg, 0, 1, 0, 30.19027
C:\Data\IMG\center_2020_01_20_14_10_27_006.jpg, C:\Data\IMG\left_2020_01_20_14_10_27_006.jpg, C:\Data\IMG\right_2020_01_20_14_10_27_006.jpg, 0, 1, 0, 30.19029
C:\Data\IMG\center_2020_01_20_14_10_27_127.jpg, C:\Data\IMG\left_2020_01_20_14_10_27_127.jpg, C:\Data\IMG\right_2020_01_20_14_10_27_127.jpg, 0, 1, 0, 30.19032
C:\Data\IMG\center_2020_01_20_14_10_27_228.jpg, C:\Data\IMG\left_2020_01_20_14_10_27_228.jpg, C:\Data\IMG\right_2020_01_20_14_10_27_228.jpg, 0, 1, 0, 30.1903
C:\Data\IMG\center_2020_01_20_14_10_27_381.jpg, C:\Data\IMG\left_2020_01_20_14_10_27_381.jpg, C:\Data\IMG\right_2020_01_20_14_10_27_381.jpg, 0, 1, 0, 30.19031
C:\Data\IMG\center_2020_01_20_14_10_27_479.jpg, C:\Data\IMG\left_2020_01_20_14_10_27_479.jpg, C:\Data\IMG\right_2020_01_20_14_10_27_479.jpg, 0, 1, 0, 30.19029
C:\Data\IMG\center_2020_01_20_14_10_27_585.jpg, C:\Data\IMG\left_2020_01_20_14_10_27_585.jpg, C:\Data\IMG\right_2020_01_20_14_10_27_585.jpg, 0, 1, 0, 30.1903
C:\Data\IMG\center_2020_01_20_14_10_27_688.jpg, C:\Data\IMG\left_2020_01_20_14_10_27_688.jpg, C:\Data\IMG\right_2020_01_20_14_10_27_688.jpg, 0, 1, 0, 30.19033
C:\Data\IMG\center_2020_01_20_14_10_27_794.jpg, C:\Data\IMG\left_2020_01_20_14_10_27_794.jpg, C:\Data\IMG\right_2020_01_20_14_10_27_794.jpg, 0, 1, 0, 30.19031
C:\Data\IMG\center_2020_01_20_14_10_27_899.jpg, C:\Data\IMG\left_2020_01_20_14_10_27_899.jpg, C:\Data\IMG\right_2020_01_20_14_10_27_899.jpg, 0, 1, 0, 30.19028
C:\Data\IMG\center_2020_01_20_14_10_28_001.jpg, C:\Data\IMG\left_2020_01_20_14_10_28_001.jpg, C:\Data\IMG\right_2020_01_20_14_10_28_001.jpg, 0, 1, 0, 30.19031
C:\Data\IMG\center_2020_01_20_14_10_28_105.jpg, C:\Data\IMG\left_2020_01_20_14_10_28_105.jpg, C:\Data\IMG\right_2020_01_20_14_10_28_105.jpg, 0.2910405, 1, 0, 30.1719
C:\Data\IMG\center_2020_01_20_14_10_28_206.jpg, C:\Data\IMG\left_2020_01_20_14_10_28_206.jpg, C:\Data\IMG\right_2020_01_20_14_10_28_206.jpg, 0.02328963, 1, 0, 30.19032
C:\Data\IMG\center_2020_01_20_14_10_28_311.jpg, C:\Data\IMG\left_2020_01_20_14_10_28_311.jpg, C:\Data\IMG\right_2020_01_20_14_10_28_311.jpg, 0, 1, 0, 30.19006
C:\Data\IMG\center_2020_01_20_14_10_28_413.jpg, C:\Data\IMG\left_2020_01_20_14_10_28_413.jpg, C:\Data\IMG\right_2020_01_20_14_10_28_413.jpg, 0, 1, 0, 30.19026
C:\Data\IMG\center_2020_01_20_14_10_28_518.jpg, C:\Data\IMG\left_2020_01_20_14_10_28_518.jpg, C:\Data\IMG\right_2020_01_20_14_10_28_518.jpg, -0.3108573, 1, 0, 30.17015
C:\Data\IMG\center_2020_01_20_14_10_28_620.jpg, C:\Data\IMG\left_2020_01_20_14_10_28_620.jpg, C:\Data\IMG\right_2020_01_20_14_10_28_620.jpg, -0.4040268, 1, 0, 30.17216
C:\Data\IMG\center_2020_01_20_14_10_28_723.jpg, C:\Data\IMG\left_2020_01_20_14_10_28_723.jpg, C:\Data\IMG\right_2020_01_20_14_10_28_723.jpg, -0.09112409, 1, 0, 30.19152
C:\Data\IMG\center_2020_01_20_14_10_28_830.jpg, C:\Data\IMG\left_2020_01_20_14_10_28_830.jpg, C:\Data\IMG\right_2020_01_20_14_10_28_830.jpg, 0, 1, 0, 30.18912
C:\Data\IMG\center_2020_01_20_14_10_28_936.jpg, C:\Data\IMG\left_2020_01_20_14_10_28_936.jpg, C:\Data\IMG\right_2020_01_20_14_10_28_936.jpg, 0, 1, 0, 30.19022
C:\Data\IMG\center_2020_01_20_14_10_29_039.jpg, C:\Data\IMG\left_2020_01_20_14_10_29_039.jpg, C:\Data\IMG\right_2020_01_20_14_10_29_039.jpg, 0.0603063, 1, 0, 30.18883
C:\Data\IMG\center_2020_01_20_14_10_29_139.jpg, C:\Data\IMG\left_2020_01_20_14_10_29_139.jpg, C:\Data\IMG\right_2020_01_20_14_10_29_139.jpg, 0.2264841, 1, 0, 30.17768
C:\Data\IMG\center_2020_01_20_14_10_29_245.jpg, C:\Data\IMG\left_2020_01_20_14_10_29_245.jpg, C:\Data\IMG\right_2020_01_20_14_10_29_245.jpg, 0, 1, 0, 30.18864
C:\Data\IMG\center_2020_01_20_14_10_29_347.jpg, C:\Data\IMG\left_2020_01_20_14_10_29_347.jpg, C:\Data\IMG\right_2020_01_20_14_10_29_347.jpg, 0, 1, 0, 30.18988
C:\Data\IMG\center_2020_01_20_14_10_29_451.jpg, C:\Data\IMG\left_2020_01_20_14_10_29_451.jpg, C:\Data\IMG\right_2020_01_20_14_10_29_451.jpg, 0, 1, 0, 30.19021
C:\Data\IMG\center_2020_01_20_14_10_29_558.jpg, C:\Data\IMG\left_2020_01_20_14_10_29_558.jpg, C:\Data\IMG\right_2020_01_20_14_10_29_558.jpg, 0, 1, 0, 30.19014
C:\Data\IMG\center_2020_01_20_14_10_29_663.jpg, C:\Data\IMG\left_2020_01_20_14_10_29_663.jpg, C:\Data\IMG\right_2020_01_20_14_10_29_663.jpg, 0, 1, 0, 30.19015
C:\Data\IMG\center_2020_01_20_14_10_29_770.jpg, C:\Data\IMG\left_2020_01_20_14_10_29_770.jpg, C:\Data\IMG\right_2020_01_20_14_10_29_770.jpg, 0, 1, 0, 30.18987
C:\Data\IMG\center_2020_01_20_14_10_29_876.jpg, C:\Data\IMG\left_2020_01_20_14_10_29_876.jpg, C:\Data\IMG\right_2020_01_20_14_10_29_876.jpg, 0, 1, 0, 30.19039
C:\Data\IMG\center_2020_01_20_14_10_29_980.jpg, C:\Data\IMG\left_2020_01_20_14_10_29_980.jpg, C:\Data\IMG\right_2020_01_20_14_10_29_980.jpg, 0, 1, 0, 30.18961
C:\Data\IMG\center_2020_01_20_14_10_30_280.jpg, C:\Data\IMG\left_2020_01_20_14_10_30_280.jpg, C:\Data\IMG\right_2020_01_20_14_10_30_280.jpg, 0, 1, 0, 30.19037
C:\Data\IMG\center_2020_01_20_14_10_30_380.jpg, C:\Data\IMG\left_2020_01_20_14_10_30_380.jpg, C:\Data\IMG\right_2020_01_20_14_10_30_380.jpg, 0, 1, 0, 30.19067
C:\Data\IMG\center_2020_01_20_14_10_30_483.jpg, C:\Data\IMG\left_2020_01_20_14_10_30_483.jpg, C:\Data\IMG\right_2020_01_20_14_10_30_483.jpg, 0, 1, 0, 30.1906
C:\Data\IMG\center_2020_01_20_14_10_30_588.jpg, C:\Data\IMG\left_2020_01_20_14_10_30_588.jpg, C:\Data\IMG\right_2020_01_20_14_10_30_588.jpg, 0, 1, 0, 30.18966
C:\Data\IMG\center_2020_01_20_14_10_30_694.jpg, C:\Data\IMG\left_2020_01_20_14_10_30_694.jpg, C:\Data\IMG\right_2020_01_20_14_10_30_694.jpg, 0, 1, 0, 30.19073
C:\Data\IMG\center_2020_01_20_14_10_30_802.jpg, C:\Data\IMG\left_2020_01_20_14_10_30_802.jpg, C:\Data\IMG\right_2020_01_20_14_10_30_802.jpg, -0.3723129, 1, 0, 30.16119
C:\Data\IMG\center_2020_01_20_14_10_30_905.jpg, C:\Data\IMG\left_2020_01_20_14_10_30_905.jpg, C:\Data\IMG\right_2020_01_20_14_10_30_905.jpg, -0.08513191, 1, 0, 30.1913
C:\Data\IMG\center_2020_01_20_14_10_31_010.jpg, C:\Data\IMG\left_2020_01_20_14_10_31_010.jpg, C:\Data\IMG\right_2020_01_20_14_10_31_010.jpg, 0, 1, 0, 30.19041
C:\Data\IMG\center_2020_01_20_14_10_31_114.jpg, C:\Data\IMG\left_2020_01_20_14_10_31_114.jpg, C:\Data\IMG\right_2020_01_20_14_10_31_114.jpg, 0, 1, 0, 30.19003
C:\Data\IMG\center_2020_01_20_14_10_31_218.jpg, C:\Data\IMG\left_2020_01_20_14_10_31_218.jpg, C:\Data\IMG\right_2020_01_20_14_10_31_218.jpg, 0, 1, 0, 30.19079
C:\Data\IMG\center_2020_01_20_14_10_31_343.jpg, C:\Data\IMG\left_2020_01_20_14_10_31_343.jpg, C:\Data\IMG\right_2020_01_20_14_10_31_343.jpg, -0.3703269, 1, 0, 30.16874
C:\Data\IMG\center_2020_01_20_14_10_31_449.jpg, C:\Data\IMG\left_2020_01_20_14_10_31_449.jpg, C:\Data\IMG\right_2020_01_20_14_10_31_449.jpg, -0.6640546, 1, 0, 30.12939
C:\Data\IMG\center_2020_01_20_14_10_31_555.jpg, C:\Data\IMG\left_2020_01_20_14_10_31_555.jpg, C:\Data\IMG\right_2020_01_20_14_10_31_555.jpg, -0.4296169, 1, 0, 30.18829
C:\Data\IMG\center_2020_01_20_14_10_31_661.jpg, C:\Data\IMG\left_2020_01_20_14_10_31_661.jpg, C:\Data\IMG\right_2020_01_20_14_10_31_661.jpg, -0.06080379, 1, 0, 30.18997
C:\Data\IMG\center_2020_01_20_14_10_31_763.jpg, C:\Data\IMG\left_2020_01_20_14_10_31_763.jpg, C:\Data\IMG\right_2020_01_20_14_10_31_763.jpg, 0, 1, 0, 30.18884
C:\Data\IMG\center_2020_01_20_14_10_31_871.jpg, C:\Data\IMG\left_2020_01_20_14_10_31_871.jpg, C:\Data\IMG\right_2020_01_20_14_10_31_871.jpg, 0, 1, 0, 30.18972
C:\Data\IMG\center_2020_01_20_14_10_31_978.jpg, C:\Data\IMG\left_2020_01_20_14_10_31_978.jpg, C:\Data\IMG\right_2020_01_20_14_10_31_978.jpg, 0, 1, 0, 30.18973
C:\Data\IMG\center_2020_01_20_14_10_32_085.jpg, C:\Data\IMG\left_2020_01_20_14_10_32_085.jpg, C:\Data\IMG\right_2020_01_20_14_10_32_085.jpg, 0, 1, 0, 30.19041
C:\Data\IMG\center_2020_01_20_14_10_32_193.jpg, C:\Data\IMG\left_2020_01_20_14_10_32_193.jpg, C:\Data\IMG\right_2020_01_20_14_10_32_193.jpg, 0, 1, 0, 30.19003
C:\Data\IMG\center_2020_01_20_14_10_32_293.jpg, C:\Data\IMG\left_2020_01_20_14_10_32_293.jpg, C:\Data\IMG\right_2020_01_20_14_10_32_293.jpg, 0, 1, 0, 30.19085
C:\Data\IMG\center_2020_01_20_14_10_32_400.jpg, C:\Data\IMG\left_2020_01_20_14_10_32_400.jpg, C:\Data\IMG\right_2020_01_20_14_10_32_400.jpg, -0.0243819, 1, 0, 30.19009
C:\Data\IMG\center_2020_01_20_14_10_32_506.jpg, C:\Data\IMG\left_2020_01_20_14_10_32_506.jpg, C:\Data\IMG\right_2020_01_20_14_10_32_506.jpg, -0.3238404, 1, 0, 30.16787
C:\Data\IMG\center_2020_01_20_14_10_32_612.jpg, C:\Data\IMG\left_2020_01_20_14_10_32_612.jpg, C:\Data\IMG\right_2020_01_20_14_10_32_612.jpg, -0.6139779, 1, 0, 30.12851
C:\Data\IMG\center_2020_01_20_14_10_32_777.jpg, C:\Data\IMG\left_2020_01_20_14_10_32_777.jpg, C:\Data\IMG\right_2020_01_20_14_10_32_777.jpg, -0.07744074, 1, 0, 30.19209
C:\Data\IMG\center_2020_01_20_14_10_32_898.jpg, C:\Data\IMG\left_2020_01_20_14_10_32_898.jpg, C:\Data\IMG\right_2020_01_20_14_10_32_898.jpg, -0.4425563, 1, 0, 30.17162
C:\Data\IMG\center_2020_01_20_14_10_33_002.jpg, C:\Data\IMG\left_2020_01_20_14_10_33_002.jpg, C:\Data\IMG\right_2020_01_20_14_10_33_002.jpg, -0.7397649, 1, 0, 30.12858
C:\Data\IMG\center_2020_01_20_14_10_33_103.jpg, C:\Data\IMG\left_2020_01_20_14_10_33_103.jpg, C:\Data\IMG\right_2020_01_20_14_10_33_103.jpg, -0.9476887, 1, 0, 30.10469
C:\Data\IMG\center_2020_01_20_14_10_33_204.jpg, C:\Data\IMG\left_2020_01_20_14_10_33_204.jpg, C:\Data\IMG\right_2020_01_20_14_10_33_204.jpg, -0.6626562, 1, 0, 30.17834
C:\Data\IMG\center_2020_01_20_14_10_33_309.jpg, C:\Data\IMG\left_2020_01_20_14_10_33_309.jpg, C:\Data\IMG\right_2020_01_20_14_10_33_309.jpg, -0.356721, 1, 0, 30.20956
C:\Data\IMG\center_2020_01_20_14_10_33_411.jpg, C:\Data\IMG\left_2020_01_20_14_10_33_411.jpg, C:\Data\IMG\right_2020_01_20_14_10_33_411.jpg, -0.05046455, 1, 0, 30.18714
C:\Data\IMG\center_2020_01_20_14_10_33_511.jpg, C:\Data\IMG\left_2020_01_20_14_10_33_511.jpg, C:\Data\IMG\right_2020_01_20_14_10_33_511.jpg, 0, 1, 0, 29.84785
C:\Data\IMG\center_2020_01_20_14_10_33_612.jpg, C:\Data\IMG\left_2020_01_20_14_10_33_612.jpg, C:\Data\IMG\right_2020_01_20_14_10_33_612.jpg, 0.2645487, 1, 0, 30.03537
C:\Data\IMG\center_2020_01_20_14_10_33_716.jpg, C:\Data\IMG\left_2020_01_20_14_10_33_716.jpg, C:\Data\IMG\right_2020_01_20_14_10_33_716.jpg, 0.6150096, 1, 0, 30.13339
C:\Data\IMG\center_2020_01_20_14_10_33_818.jpg, C:\Data\IMG\left_2020_01_20_14_10_33_818.jpg, C:\Data\IMG\right_2020_01_20_14_10_33_818.jpg, 0.9193928, 1, 0, 30.08803
C:\Data\IMG\center_2020_01_20_14_10_33_918.jpg, C:\Data\IMG\left_2020_01_20_14_10_33_918.jpg, C:\Data\IMG\right_2020_01_20_14_10_33_918.jpg, 0.6180913, 1, 0, 30.24024
C:\Data\IMG\center_2020_01_20_14_10_34_020.jpg, C:\Data\IMG\left_2020_01_20_14_10_34_020.jpg, C:\Data\IMG\right_2020_01_20_14_10_34_020.jpg, 0.3122149, 1, 0, 30.13709
C:\Data\IMG\center_2020_01_20_14_10_34_127.jpg, C:\Data\IMG\left_2020_01_20_14_10_34_127.jpg, C:\Data\IMG\right_2020_01_20_14_10_34_127.jpg, 0.01487056, 1, 0, 30.08839
C:\Data\IMG\center_2020_01_20_14_10_34_228.jpg, C:\Data\IMG\left_2020_01_20_14_10_34_228.jpg, C:\Data\IMG\right_2020_01_20_14_10_34_228.jpg, -0.0161247, 1, 0, 30.31809
C:\Data\IMG\center_2020_01_20_14_10_34_330.jpg, C:\Data\IMG\left_2020_01_20_14_10_34_330.jpg, C:\Data\IMG\right_2020_01_20_14_10_34_330.jpg, -0.3346657, 1, 0, 30.15085
C:\Data\IMG\center_2020_01_20_14_10_34_430.jpg, C:\Data\IMG\left_2020_01_20_14_10_34_430.jpg, C:\Data\IMG\right_2020_01_20_14_10_34_430.jpg, -0.6286161, 1, 0, 30.13127
C:\Data\IMG\center_2020_01_20_14_10_34_534.jpg, C:\Data\IMG\left_2020_01_20_14_10_34_534.jpg, C:\Data\IMG\right_2020_01_20_14_10_34_534.jpg, -0.3913575, 1, 0, 30.18582
C:\Data\IMG\center_2020_01_20_14_10_34_638.jpg, C:\Data\IMG\left_2020_01_20_14_10_34_638.jpg, C:\Data\IMG\right_2020_01_20_14_10_34_638.jpg, -0.02967269, 1, 0, 30.19145
C:\Data\IMG\center_2020_01_20_14_10_34_745.jpg, C:\Data\IMG\left_2020_01_20_14_10_34_745.jpg, C:\Data\IMG\right_2020_01_20_14_10_34_745.jpg, -0.0824553, 1, 0, 30.19035
C:\Data\IMG\center_2020_01_20_14_10_34_849.jpg, C:\Data\IMG\left_2020_01_20_14_10_34_849.jpg, C:\Data\IMG\right_2020_01_20_14_10_34_849.jpg, -0.3699186, 1, 0, 30.16693
C:\Data\IMG\center_2020_01_20_14_10_34_949.jpg, C:\Data\IMG\left_2020_01_20_14_10_34_949.jpg, C:\Data\IMG\right_2020_01_20_14_10_34_949.jpg, -0.1066752, 1, 0, 30.19202
C:\Data\IMG\center_2020_01_20_14_10_35_053.jpg, C:\Data\IMG\left_2020_01_20_14_10_35_053.jpg, C:\Data\IMG\right_2020_01_20_14_10_35_053.jpg, 0, 1, 0, 30.18981
C:\Data\IMG\center_2020_01_20_14_10_35_158.jpg, C:\Data\IMG\left_2020_01_20_14_10_35_158.jpg, C:\Data\IMG\right_2020_01_20_14_10_35_158.jpg, 0, 1, 0, 30.18791
C:\Data\IMG\center_2020_01_20_14_10_35_261.jpg, C:\Data\IMG\left_2020_01_20_14_10_35_261.jpg, C:\Data\IMG\right_2020_01_20_14_10_35_261.jpg, 0, 1, 0, 30.18968
C:\Data\IMG\center_2020_01_20_14_10_35_363.jpg, C:\Data\IMG\left_2020_01_20_14_10_35_363.jpg, C:\Data\IMG\right_2020_01_20_14_10_35_363.jpg, -0.3028596, 1, 0, 30.16929
C:\Data\IMG\center_2020_01_20_14_10_35_516.jpg, C:\Data\IMG\left_2020_01_20_14_10_35_516.jpg, C:\Data\IMG\right_2020_01_20_14_10_35_516.jpg, -0.7563345, 1, 0, 30.11321
C:\Data\IMG\center_2020_01_20_14_10_35_617.jpg, C:\Data\IMG\left_2020_01_20_14_10_35_617.jpg, C:\Data\IMG\right_2020_01_20_14_10_35_617.jpg, -0.444552, 1, 0, 30.18972
C:\Data\IMG\center_2020_01_20_14_10_35_719.jpg, C:\Data\IMG\left_2020_01_20_14_10_35_719.jpg, C:\Data\IMG\right_2020_01_20_14_10_35_719.jpg, -0.1404681, 1, 0, 30.19439
C:\Data\IMG\center_2020_01_20_14_10_35_820.jpg, C:\Data\IMG\left_2020_01_20_14_10_35_820.jpg, C:\Data\IMG\right_2020_01_20_14_10_35_820.jpg, -0.136746, 1, 0, 30.19252
C:\Data\IMG\center_2020_01_20_14_10_35_931.jpg, C:\Data\IMG\left_2020_01_20_14_10_35_931.jpg, C:\Data\IMG\right_2020_01_20_14_10_35_931.jpg, -0.4345887, 1, 0, 30.16433
C:\Data\IMG\center_2020_01_20_14_10_36_037.jpg, C:\Data\IMG\left_2020_01_20_14_10_36_037.jpg, C:\Data\IMG\right_2020_01_20_14_10_36_037.jpg, -0.08484088, 1, 0, 30.19263
C:\Data\IMG\center_2020_01_20_14_10_36_139.jpg, C:\Data\IMG\left_2020_01_20_14_10_36_139.jpg, C:\Data\IMG\right_2020_01_20_14_10_36_139.jpg, 0, 1, 0, 30.18951
